air_temp,rh,soil_moisture,soil_temp,co2,outside_temp,hour,dli_so_far,cool_trigger,cool_target,heat_trigger,rh_high,rh_low,sm_low,co2_trigger,fan,vent,mister,heater,irrigation,lights,co2_inject,fan_min,mister_min,heater_min,irrigation_min,lights_min,co2_min
19.5,50.7,25.5,20.8,1056.0,22.4,13,3.65,27.8,25.8,8.1,91.4,61.9,56.3,690.0,0,0,1,0,1,0,0,0,20,0,45,0,0
11.5,52.4,59.9,30.1,635.0,30.4,6,0.0,26.3,24.3,8.9,85.7,55.7,59.3,657.0,0,0,1,0,0,0,0,0,15,0,0,0,0
25.9,95.4,94.0,18.3,1522.0,16.3,21,16.69,27.7,25.7,11.9,91.2,59.3,42.0,784.0,2,1,0,0,0,0,0,20,0,0,0,0,0
23.8,90.6,89.8,19.0,873.0,22.5,2,0.0,25.9,23.9,8.7,86.4,57.8,57.1,615.0,1,1,0,0,0,0,0,20,0,0,0,0,0
32.9,43.3,88.9,17.4,722.0,30.8,14,12.61,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,45,25,0,0,0,0
17.3,91.3,25.1,22.4,856.0,14.4,19,5.53,27.8,25.8,11.8,92.5,57.4,45.0,674.0,0,0,0,0,1,0,0,0,0,0,40,0,0
30.6,53.1,55.2,26.4,1464.0,23.7,14,6.78,31.5,29.5,8.8,86.1,58.5,58.9,613.0,0,0,1,0,1,0,0,0,15,0,25,0,0
13.1,57.7,49.1,23.0,1548.0,10.2,16,15.51,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,0,1,0,0,15,15,0,25,0,0
44.5,86.0,56.2,23.7,1513.0,41.5,7,0.29,30.1,28.1,8.8,87.7,64.8,43.1,740.0,3,2,0,0,0,0,0,40,0,0,0,0,0
36.6,52.6,46.3,21.0,975.0,37.6,11,1.38,27.6,25.6,13.2,89.6,58.9,44.5,688.0,3,1,1,0,0,0,0,40,20,0,0,0,0
25.6,59.8,15.2,22.5,1410.0,25.4,5,0.0,28.9,26.9,8.1,89.0,59.3,45.6,700.0,0,0,0,0,1,0,0,0,0,0,45,0,0
40.8,51.6,51.3,22.1,546.0,33.2,22,11.19,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,25,20,0,0,0,0
13.2,89.3,25.9,21.2,467.0,32.3,3,0.0,25.5,23.5,14.9,87.9,58.9,48.3,789.0,1,1,0,1,1,0,0,15,0,25,40,0,0
41.6,88.7,48.0,20.1,363.0,40.3,0,0.0,31.1,29.1,14.8,92.3,61.4,50.6,739.0,3,1,0,0,0,0,0,45,0,0,0,0,0
16.4,72.8,43.7,21.8,1206.0,6.7,6,0.0,26.2,24.2,14.4,92.0,55.3,42.7,639.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.9,56.3,48.9,26.6,633.0,10.5,12,3.97,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,1,0,1,0,15,0,25,0,10
6.1,91.7,51.5,12.0,1553.0,5.0,4,0.0,29.2,27.2,9.8,92.0,57.5,53.3,782.0,1,1,0,1,0,0,0,15,0,60,0,0,0
43.1,78.8,83.1,17.8,1099.0,37.6,13,10.51,26.7,24.7,13.6,86.6,56.6,56.1,645.0,3,2,1,0,0,0,0,30,15,0,0,0,0
8.5,85.1,49.5,22.2,684.0,5.0,10,1.5,26.6,24.6,11.0,89.3,63.1,41.7,614.0,0,0,0,1,0,0,0,0,0,30,0,0,0
26.2,57.5,48.3,13.4,1623.0,21.2,21,6.39,25.2,23.2,11.5,87.4,60.7,50.1,609.0,1,1,1,1,0,0,0,15,15,50,0,0,0
44.7,83.9,86.9,19.2,860.0,19.9,16,6.46,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,0,1,0,30,0,0,0,240,0
24.0,77.2,84.1,24.1,865.0,18.7,14,5.04,29.5,27.5,8.2,85.1,58.5,44.7,760.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,90.6,48.1,30.6,683.0,28.6,19,10.68,31.5,29.5,10.6,88.2,63.3,47.9,650.0,2,1,0,0,0,0,0,15,0,0,0,0,0
5.7,75.4,81.7,25.6,816.0,5.0,22,12.93,26.1,24.1,14.9,87.7,57.9,56.1,681.0,0,0,0,1,0,0,0,0,0,55,0,0,0
33.5,91.0,56.8,18.7,765.0,38.9,10,5.75,30.0,28.0,11.8,89.1,58.9,59.3,686.0,2,1,0,0,1,0,0,35,0,0,25,0,0
15.6,67.7,63.0,18.1,373.0,9.6,13,6.02,29.1,27.1,13.7,88.5,58.6,53.3,786.0,0,0,0,0,0,0,1,0,0,0,0,0,25
9.7,44.1,95.7,27.9,1005.0,14.8,15,2.44,29.1,27.1,11.2,87.4,55.5,57.9,672.0,0,0,1,1,0,0,0,0,20,25,0,0,0
41.2,91.1,74.3,22.6,990.0,38.2,0,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,0,0,0,40,0,0,0,0,0
33.0,45.4,29.0,23.0,1264.0,27.3,1,0.0,28.3,26.3,12.2,87.3,56.2,55.1,725.0,2,1,1,0,1,0,0,20,20,0,45,0,0
9.2,93.8,53.7,21.5,681.0,5.0,19,8.14,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,20,0,30,0,0,0
16.5,41.3,17.7,17.2,664.0,12.6,0,0.0,31.5,29.5,9.9,86.0,57.3,50.4,790.0,0,0,1,0,1,0,0,0,25,0,45,0,0
32.9,56.7,54.8,22.2,716.0,22.0,21,4.92,30.3,28.3,8.2,89.4,56.3,48.6,665.0,2,1,1,0,0,0,0,15,10,0,0,0,0
34.1,51.6,48.6,14.6,850.0,33.1,18,8.91,25.3,23.3,13.6,85.4,61.8,49.6,666.0,3,1,1,0,1,0,0,40,20,0,25,0,0
5.6,55.8,50.5,23.2,676.0,5.0,15,12.31,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,1,0,15,45,0,0,5
28.6,35.6,45.2,23.6,666.0,27.5,7,1.23,28.3,26.3,13.2,87.0,56.8,46.0,752.0,2,1,1,0,1,0,0,15,25,0,25,0,0
9.9,99.3,49.3,19.9,1526.0,11.3,9,3.02,26.9,24.9,14.6,92.6,56.9,51.3,712.0,2,1,0,1,1,0,0,25,0,35,25,0,0
7.5,87.4,30.3,16.1,675.0,7.3,10,1.71,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,1,0,1,0,0,35,40,0,5
16.6,84.6,47.6,10.6,925.0,5.7,23,13.59,31.2,29.2,10.5,87.8,63.1,54.3,733.0,0,0,0,1,0,0,0,0,0,75,0,0,0
28.8,58.2,47.2,26.1,792.0,30.8,23,5.99,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,20,15,0,0,0,0
5.9,88.4,76.0,18.0,419.0,5.0,4,0.0,27.1,25.1,9.5,91.4,59.3,41.3,624.0,0,0,0,1,0,0,0,0,0,35,0,0,0
21.1,73.9,15.0,22.9,454.0,18.0,14,3.57,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,1,0,0,0,45,0,15
26.0,62.3,58.1,26.0,642.0,24.9,3,0.0,26.7,24.7,9.5,88.7,60.4,54.9,636.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.8,86.0,42.6,20.7,625.0,24.3,0,0.0,29.5,27.5,13.5,89.3,58.5,44.7,706.0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5,62.5,60.9,27.2,1356.0,11.2,10,2.34,28.1,26.1,14.2,91.3,55.9,58.5,780.0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1,55.4,44.3,24.8,618.0,7.6,17,6.14,25.1,23.1,9.5,91.8,62.6,48.4,688.0,0,0,1,0,1,1,0,0,15,0,25,240,0
40.2,61.0,25.4,23.0,573.0,38.4,14,12.87,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,1,0,1,0,0,55,30,0,45,0,0
24.3,51.4,43.4,28.1,883.0,19.8,7,0.55,26.6,24.6,10.7,92.1,60.6,42.8,686.0,0,0,1,0,0,0,0,0,20,0,0,0,0
10.2,49.2,28.7,27.5,714.0,5.0,0,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,1,0,0,0,20,25,40,0,0
25.1,70.6,58.1,21.0,474.0,22.5,10,5.91,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,1,0,0,0,0,0,15
37.4,67.8,51.9,16.9,485.0,33.4,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,25,15,0,0,0,0
25.9,96.4,85.9,17.8,856.0,37.0,12,2.62,29.9,27.9,10.1,86.8,59.7,45.7,715.0,2,1,0,0,0,0,0,25,0,0,0,0,0
33.4,59.5,48.2,29.2,1504.0,31.6,21,16.24,31.8,29.8,11.9,91.9,57.7,49.4,636.0,2,1,1,0,0,0,0,25,15,0,0,0,0
25.7,74.0,15.2,10.8,328.0,16.2,10,1.82,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,1,0,1,0,0,75,45,0,20
13.2,89.0,56.7,17.1,1458.0,28.5,14,12.61,26.6,24.6,10.8,88.2,61.8,58.4,777.0,1,1,0,1,1,0,0,15,0,15,25,0,0
38.3,47.1,42.5,14.7,929.0,41.8,14,11.97,28.8,26.8,11.0,88.2,56.0,47.2,618.0,3,1,1,0,1,0,0,45,25,0,25,0,0
42.8,77.5,68.5,17.0,1516.0,43.3,11,4.35,25.7,23.7,8.5,87.5,55.1,46.0,738.0,3,1,1,0,0,0,0,60,30,0,0,0,0
7.5,65.4,35.5,18.3,542.0,5.0,4,0.0,30.6,28.6,9.7,92.5,59.9,41.9,667.0,0,0,0,1,0,0,0,0,0,25,0,0,0
6.4,97.5,21.7,18.0,885.0,18.7,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,1,1,0,0,25,0,40,45,0,0
6.2,36.6,87.9,21.9,779.0,5.0,10,4.34,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,30,40,0,0,0
25.1,47.6,67.6,19.3,582.0,20.8,0,0.0,30.0,28.0,13.2,88.1,60.1,47.1,615.0,0,0,1,0,0,0,0,0,20,0,0,0,0
10.7,88.4,48.6,22.5,770.0,12.0,15,11.28,26.5,24.5,11.5,89.5,62.4,44.7,765.0,0,0,0,1,0,0,0,0,0,20,0,0,0
30.8,59.8,57.9,16.8,823.0,29.9,23,3.97,30.3,28.3,13.9,88.9,59.1,42.8,647.0,2,1,1,0,0,0,0,20,10,0,0,0,0
34.1,89.6,32.2,18.3,579.0,34.2,5,0.0,31.7,29.7,10.8,92.6,58.0,51.1,779.0,2,1,0,0,1,0,0,30,0,0,40,0,0
11.0,54.2,46.8,21.0,1588.0,15.5,21,13.32,30.8,28.8,11.6,91.4,59.6,49.1,676.0,1,1,1,1,0,0,0,15,15,20,0,0,0
10.2,58.8,42.4,24.6,730.0,7.1,19,12.2,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,15,25,0,0,0
12.2,100.0,20.8,24.8,321.0,5.9,6,0.0,25.6,23.6,11.8,87.0,64.0,45.5,721.0,2,1,0,1,1,0,0,30,0,30,45,0,0
32.2,56.9,44.6,24.0,1542.0,30.6,17,8.14,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,1,1,0,40,20,0,30,45,0
27.0,75.4,91.2,18.0,1019.0,17.6,9,2.49,30.0,28.0,14.2,89.1,61.5,58.5,625.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,97.3,44.2,21.5,1064.0,7.9,19,6.23,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,1,0,0,0,25,0,25,0,0,0
30.5,55.9,52.0,24.4,1490.0,20.2,21,18.96,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,15,15,0,0,0,0
31.4,55.8,47.4,27.6,704.0,23.3,8,2.77,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,1,0,0,15,15,0,25,0,0
11.8,86.8,44.2,17.8,1609.0,8.5,22,18.58,27.7,25.7,11.7,86.9,62.2,46.7,670.0,1,1,0,0,0,0,0,15,0,0,0,0,0
29.0,65.5,45.4,16.5,1556.0,30.8,8,2.35,28.4,26.4,8.2,88.4,64.8,54.0,648.0,2,1,1,0,1,0,0,20,10,0,30,0,0
22.7,88.3,84.9,26.0,647.0,18.3,0,0.0,30.9,28.9,8.8,92.1,56.7,45.8,714.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,75.7,57.5,24.1,1001.0,9.0,13,3.38,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,60.4,59.1,21.7,1800.0,31.7,2,0.0,30.7,28.7,11.1,90.4,58.8,48.9,684.0,2,1,1,0,0,0,0,30,15,0,0,0,0
14.5,66.4,21.1,24.1,610.0,17.1,3,0.0,29.8,27.8,11.0,89.4,63.1,47.3,734.0,0,0,0,0,1,0,0,0,0,0,45,0,0
9.5,35.0,90.6,21.9,1559.0,6.0,17,7.26,29.4,27.4,11.7,92.5,57.1,50.3,622.0,1,1,1,1,0,1,0,15,25,25,0,150,0
13.3,93.7,54.1,24.1,1526.0,29.5,7,0.86,30.7,28.7,14.5,92.8,64.9,50.4,701.0,1,1,0,1,0,0,0,15,0,25,0,0,0
21.4,45.8,51.6,23.8,595.0,12.1,16,12.27,27.6,25.6,12.1,88.9,63.6,40.3,715.0,0,0,1,0,0,0,1,0,25,0,0,0,10
30.6,46.6,20.0,12.1,1068.0,23.9,20,11.18,28.3,26.3,11.4,86.9,64.8,40.5,649.0,2,1,1,1,1,0,0,15,25,60,40,0,0
14.1,57.4,38.9,21.0,588.0,22.5,19,7.77,30.5,28.5,13.7,86.6,61.1,41.9,630.0,0,0,1,0,0,0,0,0,15,0,0,0,0
40.1,94.8,34.6,24.2,312.0,33.4,19,19.1,25.5,23.5,14.0,88.3,58.9,44.7,674.0,3,2,0,0,0,0,0,25,0,0,0,0,0
32.6,98.9,16.0,26.6,1064.0,29.8,3,0.0,27.3,25.3,9.6,88.1,64.6,48.4,652.0,3,2,0,0,1,0,0,20,0,0,45,0,0
31.5,78.2,23.5,23.1,800.0,32.4,14,9.83,26.5,24.5,14.7,90.0,63.6,49.1,792.0,2,1,1,0,1,0,0,45,25,0,45,0,0
13.2,60.5,52.4,20.6,1532.0,9.6,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
15.4,54.6,80.5,26.5,847.0,19.1,19,9.82,25.5,23.5,13.1,87.4,63.1,44.4,751.0,0,0,1,0,0,0,0,0,20,0,0,0,0
7.6,61.7,68.1,17.4,594.0,5.2,14,6.66,31.4,29.4,9.2,86.3,63.2,46.7,667.0,0,0,1,1,0,0,1,0,15,25,0,0,10
13.9,35.9,16.6,21.1,387.0,8.9,1,0.0,28.1,26.1,14.2,85.5,64.4,57.1,604.0,0,0,1,1,1,0,0,0,30,20,45,0,0
31.4,91.4,50.1,18.7,606.0,29.0,5,0.0,31.1,29.1,13.7,89.5,57.1,59.8,713.0,1,1,0,0,0,0,0,25,0,0,0,0,0
13.0,75.3,74.9,23.8,701.0,10.4,21,10.54,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.5,80.1,93.0,25.9,806.0,21.2,5,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1,71.8,20.3,19.9,817.0,35.5,15,13.34,26.8,24.8,11.1,86.5,59.7,44.6,708.0,3,2,1,0,1,0,0,40,20,0,45,0,0
22.8,51.0,55.3,24.9,484.0,22.5,19,10.18,28.2,26.2,11.3,89.4,60.8,51.7,727.0,0,0,1,0,0,0,0,0,20,0,0,0,0
27.5,57.9,46.7,22.8,766.0,27.6,20,13.13,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
32.0,87.5,39.4,19.0,719.0,27.4,20,9.14,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,20,0,0,0,0,0
42.1,54.9,60.8,21.8,1613.0,32.9,5,0.0,26.9,24.9,13.5,92.7,60.3,44.6,663.0,3,2,1,0,0,0,0,25,15,0,0,0,0
32.6,86.9,44.2,22.9,1472.0,26.9,1,0.0,30.8,28.8,13.5,86.7,55.8,40.6,685.0,2,1,0,0,0,0,0,10,0,0,0,0,0
15.8,65.1,39.8,18.6,1016.0,31.9,19,19.32,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.1,65.2,19.7,19.0,900.0,37.5,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,1,0,0,40,20,0,45,0,0
10.5,65.2,47.8,16.4,677.0,19.6,20,14.02,31.4,29.4,12.1,88.6,63.3,45.2,790.0,0,0,0,1,0,0,0,0,0,25,0,0,0
11.7,48.1,28.4,18.3,847.0,13.8,0,0.0,26.5,24.5,14.6,85.6,55.3,59.6,710.0,0,0,1,1,1,0,0,0,15,30,45,0,0
42.5,99.2,33.8,21.6,767.0,44.0,1,0.0,29.3,27.3,13.3,91.4,61.1,42.0,604.0,3,1,0,0,0,0,0,55,0,0,0,0,0
22.5,96.7,67.4,18.7,1754.0,29.3,10,3.69,26.0,24.0,12.4,90.9,58.7,49.3,616.0,2,1,0,0,0,0,0,20,0,0,0,0,0
30.0,86.1,50.0,25.0,1500.0,25.8,11,4.61,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,15,0,0,0,0,0
25.9,58.3,47.4,20.7,1522.0,21.8,2,0.0,27.6,25.6,11.4,90.1,59.4,46.0,686.0,1,1,1,0,0,0,0,15,15,0,0,0,0
12.2,49.6,71.2,19.2,755.0,10.3,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,20,0,0,0,0
30.7,56.3,37.0,20.7,531.0,30.2,12,9.03,25.6,23.6,8.4,92.6,61.9,60.0,697.0,3,1,1,0,1,0,0,30,15,0,40,0,0
28.3,88.4,43.7,26.7,1444.0,24.3,5,0.0,27.6,25.6,9.5,87.5,57.9,46.2,798.0,1,1,0,0,0,0,0,20,0,0,0,0,0
6.3,83.5,93.2,15.0,274.0,5.0,6,0.0,25.0,23.0,8.1,85.5,62.6,51.3,775.0,0,0,0,1,0,0,0,0,0,25,0,0,0
12.7,55.7,51.9,18.5,1456.0,5.6,17,18.17,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
23.5,63.3,97.8,17.1,785.0,20.1,4,0.0,29.8,27.8,13.8,91.7,62.6,41.8,733.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,89.8,36.7,25.9,836.0,26.0,18,6.93,25.1,23.1,14.6,90.3,58.9,44.7,798.0,0,0,0,0,1,1,0,0,0,0,30,190,0
39.9,60.6,25.2,19.7,973.0,35.7,22,12.55,29.8,27.8,13.9,89.3,57.0,52.7,775.0,3,2,1,0,1,0,0,25,15,0,45,0,0
26.7,60.3,47.1,19.0,655.0,20.7,22,19.33,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4,83.6,47.0,15.1,1540.0,5.8,18,6.39,27.7,25.7,9.4,87.9,62.1,51.5,656.0,1,1,0,0,1,1,0,15,0,0,25,240,0
36.3,90.3,88.3,16.7,428.0,35.2,12,7.97,27.5,25.5,10.6,87.5,61.0,45.7,732.0,3,1,0,0,0,0,0,40,0,0,0,0,0
12.7,86.9,49.5,24.7,786.0,5.4,23,18.31,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.1,95.2,58.1,19.6,965.0,33.4,21,13.19,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,0,0,0,30,0,0,0,0,0
12.3,86.8,48.5,23.2,1550.0,13.7,13,10.99,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,1,0,0,15,0,0,25,0,0
25.4,89.4,45.5,24.7,1460.0,20.9,9,0.94,25.4,23.4,8.3,89.4,59.8,51.8,763.0,0,0,0,0,1,0,0,0,0,0,30,0,0
27.8,60.7,61.1,14.3,1466.0,25.6,11,5.66,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4,57.4,49.8,23.8,1599.0,7.0,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,1,0,0,0,15,15,25,0,0,0
14.3,88.7,65.7,19.7,1526.0,12.1,9,2.79,28.4,26.4,13.9,88.5,57.2,54.8,615.0,1,1,0,1,0,0,0,15,0,15,0,0,0
33.2,48.7,79.4,16.5,724.0,26.6,23,16.05,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,15,20,0,0,0,0
12.2,63.4,66.5,13.2,686.0,7.3,1,0.0,27.6,25.6,9.0,87.6,58.8,44.9,634.0,0,0,0,1,0,0,0,0,0,50,0,0,0
22.1,57.7,64.4,22.8,594.0,25.7,10,4.77,27.7,25.7,13.8,88.1,58.4,57.6,698.0,0,0,1,0,0,0,1,0,15,0,0,0,10
29.7,61.3,45.4,21.1,823.0,33.2,11,6.3,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,1,0,0,25,15,0,25,0,0
26.0,87.6,92.8,21.8,919.0,34.3,17,9.43,27.4,25.4,8.3,88.8,61.3,55.6,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.5,36.9,66.8,23.1,1011.0,38.6,15,3.22,29.2,27.2,13.4,87.7,64.2,53.0,718.0,3,1,1,0,0,0,0,50,30,0,0,0,0
16.9,62.7,41.3,25.5,1435.0,8.9,23,9.96,27.0,25.0,13.6,92.0,62.7,43.6,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,51.2,28.6,22.9,724.0,9.0,14,2.93,29.2,27.2,11.3,90.9,57.8,43.7,632.0,0,0,1,1,1,0,0,0,15,25,35,0,0
40.3,82.4,17.8,17.9,951.0,17.9,8,1.3,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,1,0,0,25,0,0,45,0,0
34.3,38.0,29.6,17.4,928.0,24.4,1,0.0,30.2,28.2,12.8,90.9,55.4,41.4,771.0,2,1,1,0,0,0,0,20,25,0,0,0,0
13.7,87.8,52.5,29.6,1413.0,5.0,15,5.94,31.0,29.0,13.6,90.6,63.3,53.5,612.0,0,0,0,0,1,0,0,0,0,0,25,0,0
14.9,73.3,15.9,24.3,593.0,11.3,15,7.49,28.0,26.0,14.2,89.6,58.5,41.5,666.0,0,0,0,0,1,0,1,0,0,0,45,0,10
25.2,93.3,48.6,29.4,720.0,23.8,6,0.0,26.5,24.5,12.5,90.5,58.6,48.1,675.0,1,1,0,0,0,0,0,20,0,0,0,0,0
21.0,51.7,23.2,26.8,801.0,32.0,21,12.48,29.0,27.0,9.8,87.0,62.6,56.1,724.0,0,0,1,0,1,0,0,0,20,0,45,0,0
26.2,88.1,45.0,19.5,1079.0,27.6,7,1.26,25.3,23.3,9.0,86.4,61.6,56.4,736.0,2,1,0,0,1,0,0,20,0,0,35,0,0
19.7,97.5,59.6,21.2,378.0,18.9,16,15.13,28.3,26.3,14.6,89.3,56.0,48.3,750.0,2,1,0,0,0,0,0,25,0,0,0,0,0
44.9,48.4,76.2,15.8,461.0,38.3,10,4.6,31.8,29.8,9.9,92.6,63.7,44.6,607.0,3,2,1,0,0,0,0,25,25,0,0,0,0
11.4,52.9,58.4,20.6,746.0,9.1,18,5.21,29.7,27.7,12.1,85.6,60.1,53.1,746.0,0,0,1,1,0,1,0,0,15,20,0,240,0
9.8,70.3,93.8,13.1,978.0,13.8,18,11.1,25.3,23.3,10.3,90.9,61.4,45.5,640.0,0,0,0,1,0,0,0,0,0,50,0,0,0
17.6,88.1,24.1,31.3,602.0,19.0,3,0.0,25.7,23.7,8.6,92.6,58.9,45.3,665.0,0,0,0,0,1,0,0,0,0,0,40,0,0
32.2,61.5,35.2,19.5,1576.0,26.3,15,14.64,26.5,24.5,10.1,89.4,60.0,42.7,774.0,3,2,1,0,1,0,0,15,10,0,30,0,0
33.7,88.0,51.7,19.8,483.0,25.0,4,0.0,29.9,27.9,8.3,90.7,62.0,40.5,629.0,2,1,0,0,0,0,0,15,0,0,0,0,0
43.4,92.9,49.9,21.0,424.0,44.1,10,4.7,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,0,0,1,0,0,60,0,0,25,0,0
29.8,36.0,45.7,23.3,1024.0,38.6,6,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,1,0,0,25,30,0,25,0,0
34.5,81.0,56.0,22.4,605.0,37.7,7,0.88,30.2,28.2,12.1,85.3,61.9,52.3,683.0,2,1,0,0,0,0,0,40,0,0,0,0,0
22.1,40.7,90.0,19.2,1048.0,26.6,19,16.5,31.9,29.9,12.1,87.2,63.0,42.9,651.0,0,0,1,0,0,0,0,0,25,0,0,0,0
5.2,95.3,60.4,18.3,477.0,12.5,19,6.55,25.7,23.7,14.3,90.7,60.3,47.7,619.0,2,1,0,1,0,0,0,20,0,55,0,0,0
11.7,35.9,65.9,22.7,1455.0,9.4,4,0.0,31.1,29.1,9.4,85.0,58.3,54.5,766.0,0,0,1,0,0,0,0,0,25,0,0,0,0
10.1,94.3,91.5,21.8,421.0,10.8,8,3.23,32.0,30.0,11.5,89.1,63.7,47.2,780.0,1,1,0,1,0,0,0,20,0,25,0,0,0
5.8,42.4,47.9,21.6,779.0,5.0,5,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,25,45,0,0,0
19.1,79.4,68.3,25.0,319.0,13.8,22,15.9,25.1,23.1,9.5,87.9,58.9,51.1,741.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1,57.5,45.7,19.5,742.0,18.6,21,10.67,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
32.9,91.8,93.4,13.8,1631.0,26.1,18,8.44,30.9,28.9,9.9,92.8,59.7,49.7,685.0,2,1,0,1,0,0,0,15,0,45,0,0,0
16.4,66.4,82.3,20.8,345.0,12.8,2,0.0,30.8,28.8,11.2,90.3,55.0,56.9,637.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8,88.6,55.6,17.3,1559.0,21.0,12,3.66,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
24.9,44.3,23.4,15.3,397.0,28.4,11,5.62,28.4,26.4,13.9,86.8,58.7,53.7,729.0,0,0,1,0,1,0,1,0,20,0,45,0,20
41.5,80.3,54.3,18.4,360.0,22.8,5,0.0,31.8,29.8,11.6,87.5,60.8,53.7,794.0,3,2,0,0,0,0,0,20,0,0,0,0,0
23.2,74.4,28.9,14.0,366.0,16.5,22,19.85,31.2,29.2,11.9,89.6,57.7,53.3,683.0,0,0,0,0,1,0,0,0,0,0,45,0,0
8.7,53.1,57.0,19.2,1589.0,8.2,14,7.14,30.2,28.2,8.3,88.9,57.5,53.8,668.0,1,1,1,0,0,0,0,15,15,0,0,0,0
9.8,93.0,96.5,21.5,632.0,5.0,12,9.54,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,20,0,25,0,0,0
